Loadstar Sensors SensorVUE - Log File
Units for M3-17576:,lbf
Units for Peak (M3-17576):,lbf
Units for Low (M3-17576):,lbf
Logging Interval:,0.05 sec  (20 Hz)
--------------------------------------------------------------------------------
*** Use custom format 'hh:mm:ss.000' in Microsoft Excel to correctly display the time stamp in milliseconds. ***
------------------------------------------------------------------------------------------------------------------------
Time,Elapsed Time(sec),M3-17576,Peak (M3-17576),Low (M3-17576),
2018-08-09 17:34:40.779,98.968,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.827,99.016,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.875,99.064,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.923,99.112,-0.02,0.33,-0.38,,
2018-08-09 17:34:40.987,99.176,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.035,99.224,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.083,99.272,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.131,99.320,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.179,99.368,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.227,99.416,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.275,99.464,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.323,99.512,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.387,99.576,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.435,99.624,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.483,99.672,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.531,99.720,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.579,99.768,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.627,99.816,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.675,99.864,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.723,99.912,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.787,99.976,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.834,100.023,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.883,100.072,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.931,100.120,-0.02,0.33,-0.38,,
2018-08-09 17:34:41.979,100.168,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.026,100.215,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.074,100.263,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.123,100.312,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.186,100.375,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.234,100.423,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.282,100.471,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.330,100.519,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.378,100.567,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.426,100.615,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.474,100.663,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.522,100.711,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.586,100.775,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.634,100.823,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.682,100.871,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.730,100.919,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.778,100.967,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.826,101.015,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.874,101.063,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.922,101.111,-0.02,0.33,-0.38,,
2018-08-09 17:34:42.987,101.176,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.034,101.223,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.082,101.271,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.130,101.319,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.178,101.367,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.226,101.415,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.274,101.463,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.322,101.511,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.386,101.575,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.434,101.623,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.482,101.671,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.530,101.719,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.578,101.767,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.626,101.815,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.674,101.863,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.722,101.911,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.786,101.975,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.834,102.023,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.882,102.071,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.930,102.119,-0.02,0.33,-0.38,,
2018-08-09 17:34:43.978,102.167,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.026,102.215,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.074,102.263,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.122,102.311,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.186,102.375,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.234,102.423,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.282,102.471,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.330,102.519,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.377,102.566,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.426,102.615,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.474,102.663,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.522,102.711,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.586,102.775,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.634,102.823,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.682,102.871,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.729,102.918,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.777,102.966,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.826,103.015,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.873,103.062,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.921,103.110,-0.02,0.33,-0.38,,
2018-08-09 17:34:44.985,103.174,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.033,103.222,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.081,103.270,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.129,103.318,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.177,103.366,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.225,103.414,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.273,103.462,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.321,103.510,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.385,103.574,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.433,103.622,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.481,103.670,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.529,103.718,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.577,103.766,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.625,103.814,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.673,103.862,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.737,103.926,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.785,103.974,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.834,104.023,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.881,104.070,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.929,104.118,-0.02,0.33,-0.38,,
2018-08-09 17:34:45.977,104.166,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.025,104.214,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.073,104.262,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.137,104.326,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.185,104.374,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.233,104.422,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.281,104.470,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.329,104.518,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.377,104.566,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.425,104.614,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.473,104.662,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.537,104.726,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.585,104.774,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.633,104.822,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.681,104.870,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.729,104.918,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.777,104.966,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.825,105.014,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.873,105.062,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.937,105.126,-0.02,0.33,-0.38,,
2018-08-09 17:34:46.985,105.174,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.033,105.222,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.081,105.270,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.129,105.318,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.177,105.366,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.225,105.414,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.272,105.461,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.337,105.526,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.384,105.573,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.432,105.621,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.480,105.669,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.528,105.717,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.576,105.765,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.624,105.813,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.672,105.861,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.736,105.925,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.784,105.973,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.832,106.021,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.880,106.069,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.928,106.117,-0.02,0.33,-0.38,,
2018-08-09 17:34:47.976,106.165,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.024,106.213,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.072,106.261,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.136,106.325,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.184,106.373,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.232,106.421,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.280,106.469,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.328,106.517,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.376,106.565,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.424,106.613,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.472,106.661,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.536,106.725,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.584,106.773,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.632,106.821,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.680,106.869,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.728,106.917,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.776,106.965,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.824,107.013,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.872,107.061,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.936,107.125,-0.02,0.33,-0.38,,
2018-08-09 17:34:48.984,107.173,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.032,107.221,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.080,107.269,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.128,107.317,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.176,107.365,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.224,107.413,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.272,107.461,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.336,107.525,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.384,107.573,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.432,107.621,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.480,107.669,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.528,107.717,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.576,107.765,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.624,107.813,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.672,107.861,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.736,107.925,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.784,107.973,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.831,108.020,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.880,108.069,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.928,108.117,-0.02,0.33,-0.38,,
2018-08-09 17:34:49.976,108.165,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.023,108.212,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.071,108.260,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.135,108.324,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.183,108.372,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.231,108.420,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.279,108.468,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.327,108.516,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.375,108.564,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.423,108.612,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.472,108.661,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.535,108.724,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.583,108.772,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.631,108.820,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.679,108.868,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.727,108.916,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.775,108.964,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.823,109.012,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.887,109.076,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.935,109.124,-0.02,0.33,-0.38,,
2018-08-09 17:34:50.983,109.172,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.031,109.220,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.079,109.268,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.127,109.316,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.175,109.364,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.223,109.412,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.287,109.476,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.335,109.524,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.383,109.572,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.431,109.620,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.479,109.668,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.527,109.716,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.575,109.764,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.623,109.812,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.687,109.876,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.735,109.924,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.783,109.972,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.831,110.020,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.879,110.068,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.927,110.116,-0.02,0.33,-0.38,,
2018-08-09 17:34:51.975,110.164,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.023,110.212,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.087,110.276,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.135,110.324,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.183,110.372,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.231,110.420,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.279,110.468,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.327,110.516,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.375,110.564,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.423,110.612,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.487,110.676,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.535,110.724,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.583,110.772,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.631,110.820,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.679,110.868,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.727,110.916,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.774,110.963,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.822,111.011,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.887,111.076,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.934,111.123,-0.02,0.33,-0.38,,
2018-08-09 17:34:52.982,111.171,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.030,111.219,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.078,111.267,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.126,111.315,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.174,111.363,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.222,111.411,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.286,111.475,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.334,111.523,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.382,111.571,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.430,111.619,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.478,111.667,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.526,111.715,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.574,111.763,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.622,111.811,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.686,111.875,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.734,111.923,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.782,111.971,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.830,112.019,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.878,112.067,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.926,112.115,-0.02,0.33,-0.38,,
2018-08-09 17:34:53.974,112.163,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.022,112.211,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.086,112.275,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.134,112.323,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.182,112.371,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.230,112.419,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.278,112.467,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.326,112.515,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.374,112.563,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.422,112.611,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.486,112.675,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.534,112.723,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.582,112.771,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.630,112.819,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.678,112.867,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.726,112.915,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.774,112.963,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.822,113.011,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.886,113.075,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.934,113.123,-0.02,0.33,-0.38,,
2018-08-09 17:34:54.982,113.171,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.030,113.219,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.078,113.267,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.126,113.315,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.174,113.363,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.222,113.411,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.285,113.474,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.334,113.523,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.382,113.571,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.430,113.619,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.478,113.667,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.525,113.714,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.574,113.763,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.637,113.826,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.685,113.874,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.733,113.922,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.781,113.970,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.829,114.018,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.877,114.066,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.925,114.114,-0.02,0.33,-0.38,,
2018-08-09 17:34:55.973,114.162,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.037,114.226,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.085,114.274,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.133,114.322,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.181,114.370,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.229,114.418,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.277,114.466,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.325,114.514,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.373,114.562,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.437,114.626,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.485,114.674,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.533,114.722,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.581,114.770,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.629,114.818,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.677,114.866,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.725,114.914,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.773,114.962,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.837,115.026,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.885,115.074,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.933,115.122,-0.02,0.33,-0.38,,
2018-08-09 17:34:56.981,115.170,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.029,115.218,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.077,115.266,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.125,115.314,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.173,115.362,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.237,115.426,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.285,115.474,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.333,115.522,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.381,115.570,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.429,115.618,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.477,115.666,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.525,115.714,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.573,115.762,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.637,115.826,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.685,115.874,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.733,115.922,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.781,115.970,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.829,116.018,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.877,116.066,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.925,116.114,-0.02,0.33,-0.38,,
2018-08-09 17:34:57.973,116.162,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.037,116.226,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.084,116.273,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.133,116.322,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.180,116.369,-0.01,0.33,-0.38,,
2018-08-09 17:34:58.228,116.417,-0.01,0.33,-0.38,,
2018-08-09 17:34:58.276,116.465,-0.01,0.33,-0.38,,
2018-08-09 17:34:58.325,116.514,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.372,116.561,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.436,116.625,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.484,116.673,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.532,116.721,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.580,116.769,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.628,116.817,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.676,116.865,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.724,116.913,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.772,116.961,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.836,117.025,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.884,117.073,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.932,117.121,-0.02,0.33,-0.38,,
2018-08-09 17:34:58.980,117.169,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.028,117.217,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.076,117.265,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.124,117.313,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.172,117.361,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.236,117.425,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.284,117.473,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.332,117.521,-0.01,0.33,-0.38,,
2018-08-09 17:34:59.380,117.569,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.428,117.617,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.476,117.665,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.524,117.713,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.572,117.761,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.636,117.825,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.684,117.873,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.732,117.921,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.780,117.969,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.828,118.017,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.876,118.065,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.924,118.113,-0.02,0.33,-0.38,,
2018-08-09 17:34:59.972,118.161,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.036,118.225,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.084,118.273,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.132,118.321,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.180,118.369,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.228,118.417,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.276,118.465,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.324,118.513,-0.02,0.33,-0.38,,
2018-08-09 17:35:00.388,118.577,-0.02,0.33,-0.38,,
